Vehicle Original,Sales,% Change,Change,Movie Presence,Release,Car,Stars,Vehicle,Rank,Gross,Distributor,Year,Strong Appearance,Weak Appearance,Total Appearance,Best Rank,Highest Star
mercedes-benz sl-class,5030,-0.282146425,Negative,mercedes-benz sl-class,The Wolf of Wall Street,1999 mercedes-benz sl [r129],2,mercedes-benz sl,42,"$75,451,759 ",Paramount Pictures,2014,0,7,7,42,2
mercedes-benz slk-class/slc-class,4737,-0.00420433,Negative,0,,,,,,,,2014,,,,,
mercedes-benz sls amg,232,-0.485587583,Negative,mercedes-benz sls amg,The Equalizer,2010 mercedes-benz sls amg [c197],2,mercedes-benz sls amg,30,"$100,915,604 ",Sony Pictures Entertainment (SPE),2014,0,1,1,30,2
mercedes-benz sprinter,25745,0.180097176,Positive,mercedes-benz sprinter,Night at the Museum: Secret of the Tomb,2014 mercedes-benz sprinter [w906],3,mercedes-benz sprinter,46,"$69,354,582 ",Twentieth Century Fox,2014,2,3,5,46,3
mini cooper,31385,-0.251222713,Negative,mini cooper,Transformers: Age of Extinction,1990 rover mini cooper mkv [ado20],3,mini cooper,5,"$245,439,076 ",Paramount Pictures,2014,1,5,6,5,3
mini cooper clubman,2613,-0.493113482,Negative,mini cooper,,,,,,,,2014,,,,,
mini cooper convertible,3536,-0.207174888,Negative,mini cooper,,,,,,,,2014,,,,,
mini cooper coupe,956,-0.623622047,Negative,mini cooper,,,,,,,,2014,,,,,
mini cooper hardtop 2-door,21495,-0.202530237,Negative,mini cooper,,,,,,,,2014,,,,,
mini cooper roadster,1437,-0.487883108,Negative,mini cooper,,,,,,,,2014,,,,,
mini countryman,22645,0.061899179,Positive,0,,,,,,,,2014,,,,,
mini paceman,2082,-0.361741263,Negative,0,,,,,,,,2014,,,,,
mitsubishi galant,122,-0.915336572,Negative,0,,,,,,,,2014,,,,,
mitsubishi lancer,16495,-0.151971621,Negative,mitsubishi lancer,Captain America: The Winter Soldier,2002 mitsubishi lancer,2,mitsubishi lancer,3,"$259,766,572 ",Walt Disney Studios Motion Pictures,2014,0,7,7,3,2
mitsubishi mirage,16708,4.692674617,Positive,mitsubishi mirage,22 Jump Street,mitsubishi mirage,1,mitsubishi mirage,12,"$191,719,337 ",Sony Pictures Entertainment (SPE),2014,0,1,1,12,1
mitsubishi outlander,13068,0.063563115,Positive,mitsubishi outlander,Godzilla,2007 mitsubishi outlander,1,mitsubishi outlander,11,"$200,676,069 ",Warner Bros.,2014,0,1,1,11,1
mitsubishi outlander sport,31054,0.244599415,Positive,mitsubishi outlander,,,,,,,,2014,,,,,
mitsubishi i-miev,196,-0.80952381,Negative,0,,,,,,,,2014,,,,,
nissan 370z/350z,7199,0.097241274,Positive,nissan 370z/350z,Captain America: The Winter Soldier,2010 nissan 370z roadster,1,nissan 370z,3,"$259,766,572 ",Walt Disney Studios Motion Pictures,2014,0,2,2,3,1
nissan altima,335644,0.046523012,Positive,nissan altima,God's Not Dead,2013 nissan altima,2,nissan altima,52,"$60,755,732 ",Freestyle Releasing,2014,0,12,12,52,2
nissan armada,12593,-0.124452479,Negative,0,,,,,,,,2014,,,,,
nissan cube,3785,-0.306903498,Negative,0,,,,,,,,2014,,,,,
nissan frontier,74323,0.182790394,Positive,nissan frontier,About Last Night,2001 nissan frontier,1,nissan frontier,70,"$48,637,684 ",Screen Gems,2014,0,1,1,70,1
nissan gt-r,1436,0.161812298,Positive,0,,,,,,,,2014,,,,,
nissan juke,38184,0.000707603,Positive,0,,,,,,,,2014,,,,,
nissan leaf,30200,0.335692172,Positive,nissan leaf,RoboCop,2011 nissan leaf,1,nissan leaf,56,"$58,607,007 ",Sony Pictures Entertainment (SPE),2014,0,1,1,56,1
nissan maxima,50401,-0.064847113,Negative,nissan maxima,The Amazing Spider-Man 2,2000 nissan maxima,1,nissan maxima,10,"$202,853,933 ",Sony Pictures Entertainment (SPE),2014,0,4,4,10,1
nissan murano,47301,0.058566825,Positive,0,,,,,,,,2014,,,,,
nissan nv,14890,0.129999241,Positive,nissan nv,Horrible Bosses 2,2012 nissan nv 2500 hd,3,nissan nv,63,"$51,745,425 ",Warner Bros.,2014,1,1,2,63,3
nissan nv200,13385,1.89781338,Positive,nissan nv200,The Amazing Spider-Man 2,2014 nissan nv200 taxi,1,nissan nv200,10,"$202,853,933 ",Sony Pictures Entertainment (SPE),2014,0,2,2,10,1
nissan pathfinder,79111,-0.107421699,Negative,nissan pathfinder,Interstellar,1987 nissan pathfinder,1,nissan pathfinder,15,"$179,387,895 ",Paramount Pictures,2014,0,2,2,15,1
nissan quest,9833,-0.236212521,Negative,nissan quest,Into the Storm,2011 nissan quest,1,nissan quest,71,"$47,602,194 ",Warner Bros.,2014,0,1,1,71,1
nissan rogue,199199,0.223949469,Positive,0,,,,,,,,2014,,,,,
nissan sentra,183268,0.41910905,Positive,nissan sentra,Lucy,2003 nissan sentra m1,2,nissan sentra,23,"$126,663,600 ",Universal Pictures,2014,0,8,8,23,2
nissan titan,12527,-0.201644255,Negative,0,,,,,,,,2014,,,,,
nissan versa,139781,0.191125844,Positive,nissan versa,Horrible Bosses 2,2014 nissan versa note,1,nissan versa,63,"$51,745,425 ",Warner Bros.,2014,0,3,3,63,1
nissan xterra,16505,-0.070978273,Negative,nissan xterra,God's Not Dead,2005 nissan xterra,1,nissan xterra,52,"$60,755,732 ",Freestyle Releasing,2014,0,1,1,52,1
porsche 911,10433,-0.000861904,Negative,porsche 911,Million Dollar Arm,1999 porsche 911 carrera cabrio [996],3,porsche 911,86,"$36,457,627 ",Walt Disney Studios Motion Pictures,2014,2,5,7,86,3
porsche boxster,3875,-0.152078775,Negative,0,,,,,,,,2014,,,,,
porsche cayenne,16205,-0.124385368,Negative,porsche cayenne,RoboCop,2003 porsche cayenne [955],2,porsche cayenne,56,"$58,607,007 ",Sony Pictures Entertainment (SPE),2014,0,3,3,56,2
porsche cayman,3417,0.010050251,Positive,0,,,,,,,,2014,,,,,
porsche panamera,5740,0.058845232,Positive,porsche panamera,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2010 porsche panamera [970],1,porsche panamera,47,"$65,641,801 ",Walt Disney Studios Motion Pictures,2014,0,1,1,47,1
ram cargo van,11311,0.270898876,Positive,0,,,,,,,,2014,,,,,
ram pickup,439789,0.236498132,Positive,0,,,,,,,,2014,,,,,
ram promaster,18039,4.516513761,Positive,0,,,,,,,,2014,,,,,
scion iq,2040,-0.495798319,Negative,0,,,,,,,,2014,,,,,
scion tc,17947,-0.060071227,Negative,scion tc,Tammy,2011 scion tc,1,scion tc,36,"$84,525,432 ",Warner Bros.,2014,0,1,1,36,1
scion xb,16583,-0.070928343,Negative,0,,,,,,,,2014,,,,,
scion xd,7377,-0.180788451,Negative,scion xd,Chef,2009 scion xd,1,scion xd,91,"$31,424,003 ",Open Road Films (II),2014,0,1,1,91,1
smart fortwo,10453,0.128346287,Positive,smart fortwo,Lucy,smart fortwo,2,smart fortwo,23,"$126,663,600 ",Universal Pictures,2014,0,3,3,23,2
subaru brz,7504,-0.12612088,Negative,0,,,,,,,,2014,,,,,
subaru forester,159953,0.29420189,Positive,subaru forester,Godzilla,1997 subaru forester,2,subaru forester,11,"$200,676,069 ",Warner Bros.,2014,0,3,3,11,2
subaru impreza/wrx/wrx sti,83488,0.08672958,Positive,subaru impreza/wrx/wrx sti,Ouija,subaru impreza,2,subaru impreza,65,"$50,856,010 ",Universal Pictures,2014,0,9,9,65,2
subaru legacy,52270,0.23596037,Positive,subaru legacy,Annie,1995 subaru legacy wagon,3,subaru legacy,57,"$56,951,920 ",Sony Pictures Entertainment (SPE),2014,1,4,5,57,3
subaru outback,138790,0.175698227,Positive,subaru outback,The Expendables 3,1999 subaru outback,2,subaru outback,81,"$39,322,544 ",Lionsgate,2014,0,2,2,81,2
subaru tribeca,732,-0.541927409,Negative,0,,,,,,,,2014,,,,,
subaru xv crosstrek/crosstrek,70956,0.320332707,Positive,subaru xv crosstrek/crosstrek,Captain America: The Winter Soldier,2013 subaru xv crosstrek,1,subaru xv crosstrek,3,"$259,766,572 ",Walt Disney Studios Motion Pictures,2014,0,1,1,3,1
toyota 4runner,76906,0.4897046,Positive,toyota 4runner,The Judge,2010 toyota 4runner,2,toyota 4runner,73,"$47,003,241 ",Warner Bros.,2014,0,4,4,73,2
toyota 86/scion fr-s,14062,-0.232716757,Negative,0,,,,,,,,2014,,,,,
toyota avalon,67183,-0.053627271,Negative,toyota avalon,Transformers: Age of Extinction,2005 toyota avalon,1,toyota avalon,5,"$245,439,076 ",Paramount Pictures,2014,0,1,1,5,1
toyota camry,428606,0.049260191,Positive,toyota camry,The Equalizer,2012 toyota camry,2,toyota camry,30,"$100,915,604 ",Sony Pictures Entertainment (SPE),2014,0,29,29,30,2
toyota corolla/matrix,339498,0.12349593,Positive,toyota corolla/matrix,Tammy,1986 toyota corolla,3,toyota corolla,36,"$84,525,432 ",Warner Bros.,2014,2,20,22,36,3
toyota fj cruiser,14718,0.120859036,Positive,0,,,,,,,,2014,,,,,
toyota highlander,146127,0.145447277,Positive,0,,,,,,,,2014,,,,,
toyota land cruiser,3158,0.024659312,Positive,toyota land cruiser,Transformers: Age of Extinction,1988 toyota land cruiser,3,toyota land cruiser,5,"$245,439,076 ",Paramount Pictures,2014,1,6,7,5,3
toyota prius,207372,-0.114657513,Negative,toyota prius,Horrible Bosses 2,2006 toyota prius ii,3,toyota prius,63,"$51,745,425 ",Warner Bros.,2014,1,14,15,63,3
toyota rav4,267698,0.226571485,Positive,toyota rav4,Transformers: Age of Extinction,2009 toyota rav4,1,toyota rav4,5,"$245,439,076 ",Paramount Pictures,2014,0,6,6,5,1
toyota sequoia,11806,-0.145174137,Negative,toyota sequoia,Chef,2008 toyota sequoia,1,toyota sequoia,91,"$31,424,003 ",Open Road Films (II),2014,0,1,1,91,1
toyota sienna,124502,0.027948182,Positive,toyota sienna,Let's Be Cops,2011 toyota sienna,2,toyota sienna,40,"$82,390,774 ",Twentieth Century Fox,2014,0,4,4,40,2
toyota tacoma,155041,-0.027864689,Negative,toyota tacoma,Dolphin Tale 2,2001 toyota tacoma,1,toyota tacoma,80,"$42,024,533 ",Warner Bros.,2014,0,2,2,80,1
toyota tundra,118493,0.051103502,Positive,toyota tundra,God's Not Dead,2011 toyota tundra,2,toyota tundra,52,"$60,755,732 ",Freestyle Releasing,2014,0,1,1,52,2
toyota venza,29991,-0.163337611,Negative,toyota venza,RoboCop,2009 toyota venza,2,toyota venza,56,"$58,607,007 ",Sony Pictures Entertainment (SPE),2014,0,1,1,56,2
toyota yaris hatchback,13274,-0.378033924,Negative,0,,,,,,,,2014,,,,,
volkswagen beetle,29182,-0.323457134,Negative,0,,,,,,,,2014,,,,,
volkswagen cc,9995,-0.362238387,Negative,volkswagen cc,3 Days to Kill,2012 volkswagen cc b7 [typ 3c],2,volkswagen cc,93,"$30,697,999 ",Relativity Media,2014,0,2,2,93,2
volkswagen eos,3411,-0.183580661,Negative,0,,,,,,,,2014,,,,,
volkswagen golf/gti/r/sportwagen alltrack,33675,0.088713588,Positive,volkswagen golf/gti/r/sportwagen alltrack,This Is Where I Leave You,2010 volkswagen golf vi [typ 5k],2,volkswagen golf,88,"$34,296,320 ",Warner Bros.,2014,0,8,8,88,2
volkswagen jetta,160873,-0.01782738,Negative,volkswagen jetta,Horrible Bosses 2,2011 volkswagen jetta a6 [typ 5k],4,volkswagen jetta,63,"$51,745,425 ",Warner Bros.,2014,1,11,12,63,4
volkswagen passat,96649,-0.118584248,Negative,volkswagen passat,Captain America: The Winter Soldier,2001 volkswagen passat wagon b5 [typ 3bg],2,volkswagen passat,3,"$259,766,572 ",Walt Disney Studios Motion Pictures,2014,0,7,7,3,2
volkswagen routan,1103,-0.477003319,Negative,0,,,,,,,,2014,,,,,
volkswagen tiguan,25121,-0.162689154,Negative,volkswagen tiguan,This Is Where I Leave You,2012 volkswagen tiguan i [typ 5n],1,volkswagen tiguan,88,"$34,296,320 ",Warner Bros.,2014,0,1,1,88,1
volkswagen touareg,6961,-0.154500182,Negative,0,,,,,,,,2014,,,,,
volvo c30,66,-0.951506245,Negative,0,,,,,,,,2014,,,,,
volvo c70,779,-0.759121831,Negative,volvo c70,Captain America: The Winter Soldier,2011 volvo c70,1,volvo c70,3,"$259,766,572 ",Walt Disney Studios Motion Pictures,2014,0,2,2,3,1
volvo s60/v60,25447,0.09638087,Positive,volvo s60/v60,Ouija,2011 volvo s60,2,volvo s60,65,"$50,856,010 ",Universal Pictures,2014,0,6,6,65,2
volvo s80,1753,-0.094056848,Negative,volvo s80,Lucy,2007 volvo s80,1,volvo s80,23,"$126,663,600 ",Universal Pictures,2014,0,2,2,23,1
volvo xc60,19276,-0.024790044,Negative,0,,,,,,,,2014,,,,,
volvo xc70,5093,0.043219992,Positive,volvo xc70,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2008 volvo xc70,2,volvo xc70,47,"$65,641,801 ",Walt Disney Studios Motion Pictures,2014,0,3,3,47,2
volvo xc90,3952,-0.422644266,Negative,volvo xc90,Gone Girl,2013 volvo xc90,4,volvo xc90,17,"$166,197,583 ",Twentieth Century Fox,2014,2,1,3,17,4
