Vehicle Original,Sales,% Change,Change,Movie Presence,Release,Car,Stars,Vehicle,Rank,Gross,Distributor,Year,Strong Appearance,Weak Appearance,Total Appearance,Best Rank,Highest Star
audi q8,14256,6.026121242,Positive,audi q8,Spider-Man: Far from Home,2018 audi q8,3,audi q8,7,"$390,532,085 ",Sony Pictures Entertainment (SPE),2019,1,0,1,7,3
audi r8,574,-0.380798274,Negative,audi r8,The Intruder,2017 audi r8,3,audi r8,73,"$35,419,122 ",Screen Gems,2019,1,2,3,73,3
audi tt,1324,0.027152832,Positive,audi tt,The Art of Racing in the Rain,2000 audi tt,1,audi tt,89,"$26,395,642 ",Twentieth Century Fox,2019,0,1,1,89,1
bmw 2-series,8015,-0.129561251,Negative,bmw 2-series,Bumblebee,1974 bmw 2002,1,bmw 2,51,"$55,769,470 ",Paramount Pictures,2019,0,1,1,51,1
bmw 3-series,47827,0.072883485,Positive,bmw 3-series,The Art of Racing in the Rain,1973 bmw 3.0 csi [e9],4,bmw 3,89,"$26,395,642 ",Twentieth Century Fox,2019,4,11,15,89,4
bmw 4-series,18621,-0.406577647,Negative,bmw 4-series,Angel Has Fallen,2014 bmw 4 [f32],1,bmw 4,41,"$69,030,436 ",Lionsgate,2019,0,1,1,41,1
bmw 5-series,38709,-0.118988552,Negative,bmw 5-series,Little,2001 bmw 5 [e39],2,bmw 5,67,"$40,860,481 ",Universal Pictures,2019,0,7,7,67,2
bmw 6-series,1139,-0.697235513,Negative,0,,,,,,,,2019,,,,,
bmw 7-series,8823,0.066739209,Positive,bmw 7-series,Captain Marvel,1988 bmw 735il [e32],1,bmw 7,5,"$426,829,839 ",Walt Disney Studios Motion Pictures,2019,0,1,1,5,1
bmw 8-series,4410,18.77578475,Positive,0,,,,,,,,2019,,,,,
bmw x1,17815,-0.386894724,Negative,0,,,,,,,,2019,,,,,
bmw x2,11293,-0.300916182,Negative,0,,,,,,,,2019,,,,,
bmw x3,70110,0.142768659,Positive,bmw x3,Good Boys,2004 bmw x3 [e83],1,bmw x3,34,"$83,140,306 ",Universal Pictures,2019,0,1,1,34,1
bmw x4,8758,1.025907934,Positive,0,,,,,,,,2019,,,,,
bmw x5,54595,0.212871837,Positive,bmw x5,Good Boys,bmw x5 [e70],1,bmw x5,34,"$83,140,306 ",Universal Pictures,2019,0,4,4,34,1
bmw x6,4240,-0.382104343,Negative,0,,,,,,,,2019,,,,,
bmw z4,2941,734.25,Positive,0,,,,,,,,2019,,,,,
bmw i3,4853,-0.207026144,Negative,bmw i3,Pokémon Detective Pikachu,2014 bmw i3 [i01],1,bmw i3,17,"$144,105,346 ",Warner Bros.,2019,0,1,1,17,1
bmw i8,1102,0.42746114,Positive,bmw i8,Little,2015 bmw i8 [i12],4,bmw i8,67,"$40,860,481 ",Universal Pictures,2019,1,1,2,67,4
buick cascada,2535,-0.452247191,Negative,0,,,,,,,,2019,,,,,
buick enclave,51156,0.030373832,Positive,0,,,,,,,,2019,,,,,
buick encore,102401,0.100246049,Positive,0,,,,,,,,2019,,,,,
buick envision,33230,0.102046231,Positive,0,,,,,,,,2019,,,,,
buick lacrosse,7241,-0.533651059,Negative,buick lacrosse,The Mule,2010 buick lacrosse,2,buick lacrosse,70,"$39,084,073 ",Warner Bros.,2019,0,3,3,70,2
buick regal,10363,-0.265920521,Negative,buick regal,A Dog's Way Home,1993 buick regal,1,buick regal,65,"$42,004,346 ",Sony Pictures Entertainment (SPE),2019,0,4,4,65,1
cadillac ats,1134,-0.89558011,Negative,cadillac ats,Cold Pursuit,2013 cadillac ats,3,cadillac ats,77,"$32,138,862 ",Lionsgate,2019,1,0,1,77,3
cadillac ct6,7952,-0.177577826,Negative,0,,,,,,,,2019,,,,,
cadillac cts,6966,-0.379144385,Negative,cadillac cts,Ralph Breaks the Internet,cadillac cts coupe,3,cadillac cts,93,"$23,474,857 ",Walt Disney Studios Motion Pictures,2019,1,2,3,93,3
cadillac escalade,35424,-0.01687389,Negative,cadillac escalade,A Madea Family Funeral,2015 cadillac escalade esv,4,cadillac escalade,39,"$73,257,045 ",Lionsgate,2019,4,13,17,39,4
cadillac xt4,31987,3.108798972,Positive,0,,,,,,,,2019,,,,,
cadillac xt5,49878,-0.176468646,Negative,0,,,,,,,,2019,,,,,
cadillac xts,11306,-0.362287777,Negative,cadillac xts,John Wick: Chapter 3 - Parabellum,2013 cadillac xts,2,cadillac xts,14,"$171,015,687 ",Lionsgate,2019,0,5,5,14,2
chevrolet blazer,58116,2151.444444,Positive,chevrolet blazer,Rocketman,1989 chevrolet blazer,1,chevrolet blazer,32,"$96,368,160 ",Paramount Pictures,2019,0,1,1,32,1
chevrolet bolt,16419,-0.088845727,Negative,0,,,,,,,,2019,,,,,
chevrolet camaro,48266,-0.052920746,Negative,chevrolet camaro,Ralph Breaks the Internet,1968 chevrolet camaro,3,chevrolet camaro,93,"$23,474,857 ",Walt Disney Studios Motion Pictures,2019,1,6,7,93,3
chevrolet city express,4495,-0.291121274,Negative,0,,,,,,,,2019,,,,,
chevrolet colorado,121703,-0.097439967,Negative,0,,,,,,,,2019,,,,,
chevrolet corvette,17988,-0.042631327,Negative,chevrolet corvette,Ford v Ferrari,1963 chevrolet corvette sting ray c2,2,chevrolet corvette,27,"$107,196,444 ",Twentieth Century Fox,2019,0,9,9,27,2
chevrolet cruze,47975,-0.663611886,Negative,chevrolet cruze,Shazam!,2016 chevrolet cruze,2,chevrolet cruze,19,"$140,371,656 ",Warner Bros.,2019,0,7,7,19,2
chevrolet equinox,346049,0.040370271,Positive,chevrolet equinox,A Dog's Way Home,2010 chevrolet equinox,1,chevrolet equinox,65,"$42,004,346 ",Sony Pictures Entertainment (SPE),2019,0,1,1,65,1
chevrolet express,77457,0.156713409,Positive,chevrolet express,The Mule,2006 chevrolet express,3,chevrolet express,70,"$39,084,073 ",Warner Bros.,2019,1,3,4,70,3
chevrolet impala,44978,-0.20473151,Negative,chevrolet impala,Captain Marvel,1995 chevrolet impala ss,3,chevrolet impala,5,"$426,829,839 ",Walt Disney Studios Motion Pictures,2019,4,29,33,5,3
chevrolet malibu,120302,-0.167702121,Negative,chevrolet malibu,Gemini Man,2016 chevrolet malibu,2,chevrolet malibu,58,"$48,546,770 ",Paramount Pictures,2019,0,5,5,58,2
chevrolet silverado,575569,-0.017099228,Negative,chevrolet silverado,Angel Has Fallen,2005 chevrolet silverado,3,chevrolet silverado,41,"$69,030,436 ",Lionsgate,2019,1,2,3,41,3
chevrolet sonic,13970,-0.322272352,Negative,chevrolet sonic,Breakthrough,2017 chevrolet sonic,1,chevrolet sonic,69,"$40,713,082 ",Twentieth Century Fox,2019,0,2,2,69,1
chevrolet spark,31280,0.325255264,Positive,chevrolet spark,Stuber,2014 chevrolet spark ev,2,chevrolet spark,99,"$22,370,452 ",Twentieth Century Fox,2019,0,2,2,99,2
chevrolet suburban,51928,-0.143568684,Negative,chevrolet suburban,Angel Has Fallen,2008 chevrolet suburban,3,chevrolet suburban,41,"$69,030,436 ",Lionsgate,2019,1,17,18,41,3
chevrolet tahoe,101189,-0.028448806,Negative,chevrolet tahoe,Stuber,2007 chevrolet tahoe,3,chevrolet tahoe,99,"$22,370,452 ",Twentieth Century Fox,2019,1,6,7,99,3
chevrolet traverse,147122,0.005866105,Positive,0,,,,,,,,2019,,,,,
chevrolet trax,116817,0.299164785,Positive,chevrolet trax,A Dog's Journey,2015 chevrolet trax,1,chevrolet trax,96,"$22,782,371 ",Universal Pictures,2019,0,1,1,96,1
chevrolet volt,4911,-0.731727303,Negative,chevrolet volt,Countdown,2013 chevrolet volt,2,chevrolet volt,90,"$25,594,369 ",STX Entertainment,2019,0,3,3,90,2
chrysler 200,48,-0.953978907,Negative,0,,,,,,,,2019,,,,,
chrysler 300,29214,-0.372995944,Negative,chrysler 300,Angel Has Fallen,2005 chrysler 300 c,2,chrysler 300,41,"$69,030,436 ",Lionsgate,2019,0,8,8,41,2
chrysler pacifica,97706,-0.174236406,Negative,chrysler pacifica,Rambo: Last Blood,2004 chrysler pacifica,1,chrysler pacifica,62,"$44,819,352 ",Lionsgate,2019,0,1,1,62,1
dodge challenger,60997,-0.085721566,Negative,dodge challenger,The Mule,2009 dodge challenger,1,dodge challenger,70,"$39,084,073 ",Warner Bros.,2019,0,1,1,70,1
dodge charger,96936,0.20828659,Positive,dodge charger,21 Bridges,2015 dodge charger,4,dodge charger,86,"$27,747,269 ",STX Entertainment,2019,2,14,16,86,4
dodge dart,16,-0.958868895,Negative,dodge dart,Annabelle Comes Home,dodge dart,3,dodge dart,37,"$74,152,591 ",Warner Bros.,2019,1,5,6,37,3
dodge durango,67598,0.025035256,Positive,dodge durango,Jumanji: The Next Level,2011 dodge durango,1,dodge durango,11,"$192,094,536 ",Sony Pictures Entertainment (SPE),2019,0,8,8,11,1
dodge grand caravan,122648,-0.192717555,Negative,dodge grand caravan,Booksmart,2011 dodge grand caravan,3,dodge grand caravan,97,"$22,680,962 ",United Artists Releasing,2019,1,10,11,97,3
dodge journey,74687,-0.206268067,Negative,dodge journey,Rambo: Last Blood,2009 dodge journey,2,dodge journey,62,"$44,819,352 ",Lionsgate,2019,0,4,4,62,2
dodge viper,0,-1,Negative,0,,,,,,,,2019,,,,,
fiat 124 spider,2646,-0.247226174,Negative,0,,,,,,,,2019,,,,,
fiat 500,3267,-0.391620112,Negative,fiat 500,The Art of Racing in the Rain,2012 fiat 500,1,fiat 500,89,"$26,395,642 ",Twentieth Century Fox,2019,0,2,2,89,1
fiat 500l,772,-0.453644728,Negative,fiat 500l,A Dog's Way Home,2014 fiat 500l,1,fiat 500l,65,"$42,004,346 ",Sony Pictures Entertainment (SPE),2019,0,1,1,65,1
fiat 500x,2519,-0.517710128,Negative,fiat 500,,,,,,,,2019,,,,,
ford e-series,45063,-0.059934079,Negative,ford e-series,Toy Story 4,2008 ford e-350,4,ford e-,3,"$434,038,008 ",Walt Disney Studios Motion Pictures,2019,6,7,13,3,4
ford ecosport,60599,0.115018032,Positive,0,,,,,,,,2019,,,,,
ford edge,138514,0.032746306,Positive,ford edge,Yesterday,ford edge,1,ford edge,38,"$73,286,650 ",Universal Pictures,2019,0,1,1,38,1
ford escape,241387,-0.113291065,Negative,ford escape,The Secret Life of Pets 2,2008 ford escape,3,ford escape,16,"$157,949,395 ",Universal Pictures,2019,1,11,12,16,3
ford expedition,86423,0.581072428,Positive,ford expedition,Stuber,2007 ford expedition gen.3,3,ford expedition,99,"$22,370,452 ",Twentieth Century Fox,2019,1,5,6,99,3
ford explorer,187061,-0.284855737,Negative,ford explorer,Angel Has Fallen,1995 ford explorer,3,ford explorer,41,"$69,030,436 ",Lionsgate,2019,2,10,12,41,3
ford explorer police interceptor ,18752,-0.445846508,Negative,ford explorer,,,,,,,,2019,,,,,
ford f-series,896526,-0.014080697,Negative,ford f-series,Ma,1996 ford f-250,4,ford f-,59,"$45,896,028 ",Universal Pictures,2019,7,46,53,59,4
ford fiesta,60148,0.162729557,Positive,ford fiesta,Fast & Furious Presents: Hobbs & Shaw,2006 ford fiesta mkv,2,ford fiesta,13,"$173,956,935 ",Universal Pictures,2019,0,2,2,13,2
ford flex,24485,0.20568249,Positive,0,,,,,,,,2019,,,,,
ford focus,12480,-0.890569512,Negative,ford focus,Glass,2003 ford focus,2,ford focus,24,"$111,048,468 ",Universal Pictures,2019,0,11,11,24,2
ford fusion,166045,-0.043519585,Negative,ford fusion,The Intruder,2017 ford fusion,2,ford fusion,73,"$35,419,122 ",Screen Gems,2019,0,7,7,73,2
ford gt,698,4.53968254,Positive,ford gt,Ford v Ferrari,1964 ford gt 40 prototype replica mki,3,ford gt,27,"$107,196,444 ",Twentieth Century Fox,2019,1,0,1,27,3
ford mustang,72489,-0.044210332,Negative,ford mustang,It Chapter Two,2018 ford mustang,3,ford mustang,10,"$211,593,228 ",Warner Bros.,2019,1,20,21,10,3
ford taurus,13423,-0.667261595,Negative,ford taurus,Good Boys,2005 ford taurus,2,ford taurus,34,"$83,140,306 ",Universal Pictures,2019,0,7,7,34,2
ford transit,153867,0.116645137,Positive,ford transit,Fighting with My Family,1986 ford transit mkiii,4,ford transit,94,"$22,958,886 ",Metro-Goldwyn-Mayer (MGM),2019,2,7,9,94,4
ford transit connect,41597,0.303041694,Positive,ford transit connect,Pokémon Detective Pikachu,2013 ford transit connect,1,ford transit connect,17,"$144,105,346 ",Warner Bros.,2019,0,2,2,17,1
gmc acadia,99430,0.121956173,Positive,gmc acadia,Dora and the Lost City of Gold,2017 gmc acadia denali,2,gmc acadia,47,"$60,477,943 ",Paramount Pictures,2019,0,4,4,47,2
gmc canyon,32826,-0.019914609,Negative,0,,,,,,,,2019,,,,,
gmc savana,24227,0.230734061,Positive,gmc savana,Playing with Fire,2003 gmc savana,2,gmc savana,63,"$44,151,387 ",Paramount Pictures,2019,0,2,2,63,2
gmc sierra,232325,0.058167922,Positive,gmc sierra,Captain Marvel,1990 gmc sierra,1,gmc sierra,5,"$426,829,839 ",Walt Disney Studios Motion Pictures,2019,0,9,9,5,1
gmc terrain,101470,-0.112333896,Negative,0,,,,,,,,2019,,,,,
gmc yukon,74672,-8.03E-05,Negative,gmc yukon,Long Shot,2015 gmc yukon,3,gmc yukon,80,"$30,316,271 ",Lionsgate,2019,1,4,5,80,3
genesis g70,11903,32.24860335,Positive,0,,,,,,,,2019,,,,,
genesis g80,7095,-0.047139404,Negative,0,,,,,,,,2019,,,,,
genesis g90,2239,0.048220974,Positive,0,,,,,,,,2019,,,,,
honda accord,267567,-0.080750058,Negative,honda accord,Queen & Slim,1998 honda accord,4,honda accord,68,"$40,718,945 ",Universal Pictures,2019,1,17,18,68,4
honda cr-v,384168,0.013579722,Positive,honda cr-v,Us,2007 honda cr-v,1,honda cr-v,12,"$175,084,580 ",Universal Pictures,2019,0,9,9,12,1
honda cr-z,0,-1,Negative,0,,,,,,,,2019,,,,,
honda civic,325650,-0.000337672,Negative,honda civic,Rambo: Last Blood,1998 honda civic,3,honda civic,62,"$44,819,352 ",Lionsgate,2019,2,14,16,62,3
honda clarity fcv,11654,-0.422325766,Negative,0,,,,,,,,2019,,,,,
honda fit,35414,0.010962033,Positive,honda fit,It Chapter Two,2007 honda fit,1,honda fit,10,"$211,593,228 ",Warner Bros.,2019,0,3,3,10,1
honda hr-v,99104,0.159192458,Positive,honda hr-v,Shazam!,2016 honda hr-v,1,honda hr-v,19,"$140,371,656 ",Warner Bros.,2019,0,2,2,19,1
honda insight,23686,0.892911372,Positive,honda insight,A Dog's Way Home,2010 honda insight,1,honda insight,65,"$42,004,346 ",Sony Pictures Entertainment (SPE),2019,0,1,1,65,1
honda odyssey,99113,-0.067847301,Negative,honda odyssey,Overcomer,2005 honda odyssey,3,honda odyssey,76,"$34,746,945 ",Affirm Films,2019,1,4,5,76,3
honda pilot,135008,-0.154164709,Negative,honda pilot,John Wick: Chapter 3 - Parabellum,2012 honda pilot,1,honda pilot,14,"$171,015,687 ",Lionsgate,2019,0,2,2,14,1
honda ridgeline,33334,0.089631276,Positive,honda ridgeline,A Dog's Journey,2009 honda ridgeline,1,honda ridgeline,96,"$22,782,371 ",Universal Pictures,2019,0,1,1,96,1
hyundai accent,25628,-0.119009969,Negative,hyundai accent,Knives Out,2007 hyundai accent,3,hyundai accent,21,"$115,711,579 ",Lionsgate,2019,1,5,6,21,3
hyundai elantra,175094,-0.126342839,Negative,hyundai elantra,A Dog's Way Home,2017 hyundai elantra,2,hyundai elantra,65,"$42,004,346 ",Sony Pictures Entertainment (SPE),2019,0,11,11,65,2
hyundai ioniq,19574,0.298355001,Positive,hyundai ioniq,Last Christmas,2018 hyundai ioniq hybrid,1,hyundai ioniq,75,"$35,116,450 ",Universal Pictures,2019,0,1,1,75,1
hyundai kona,73326,0.557145891,Positive,hyundai kona,Dora and the Lost City of Gold,2017 hyundai kona,1,hyundai kona,47,"$60,477,943 ",Paramount Pictures,2019,0,1,1,47,1
hyundai nexo,267,32.375,Positive,0,,,,,,,,2019,,,,,
hyundai santa fe,127373,0.088304653,Positive,hyundai santa fe,Fast & Furious Presents: Hobbs & Shaw,2013 hyundai santa fe,1,hyundai santa fe,13,"$173,956,935 ",Universal Pictures,2019,0,5,5,13,1
hyundai sonata,87466,-0.167925569,Negative,hyundai sonata,It Chapter Two,2011 hyundai sonata,2,hyundai sonata,10,"$211,593,228 ",Warner Bros.,2019,0,4,4,10,2
hyundai tucson,137381,-0.106709062,Negative,hyundai tucson,Fast & Furious Presents: Hobbs & Shaw,2019 hyundai tucson,1,hyundai tucson,13,"$173,956,935 ",Universal Pictures,2019,0,5,5,13,1
hyundai veloster,12849,0.181951982,Positive,0,,,,,,,,2019,,,,,
infiniti q50,25987,-0.25245232,Negative,infiniti q50,A Dog's Way Home,2014 infiniti q50,1,infiniti q50,65,"$42,004,346 ",Sony Pictures Entertainment (SPE),2019,0,1,1,65,1
infiniti q60,5043,-0.4,Negative,0,,,,,,,,2019,,,,,
infiniti q70/m,2552,-0.430229962,Negative,0,,,,,,,,2019,,,,,
infiniti qx30,3229,-0.601407234,Negative,0,,,,,,,,2019,,,,,
infiniti ex/qx50,18616,-0.266769073,Negative,0,,,,,,,,2019,,,,,
infiniti qx80/qx56,19113,-0.004894049,Negative,infiniti qx80/qx56,The Art of Racing in the Rain,infiniti qx80,1,infiniti qx80,89,"$26,395,642 ",Twentieth Century Fox,2019,0,1,1,89,1
jaguar e-pace,4782,-0.201002506,Negative,0,,,,,,,,2019,,,,,
jaguar f-pace,15491,0.191890436,Positive,jaguar f-pace,What Men Want,2017 jaguar f-pace [x761],1,jaguar f-pace,54,"$54,611,903 ",Paramount Pictures,2019,0,1,1,54,1
jaguar f-type,2279,0.004850088,Positive,jaguar f-type,Isn't It Romantic,2017 jaguar f-type [x152],2,jaguar f-type,57,"$48,791,187 ",Warner Bros.,2019,0,2,2,57,2
jaguar i-pace,2594,5.600508906,Positive,0,,,,,,,,2019,,,,,
jaguar xe,3551,-0.245110544,Negative,0,,,,,,,,2019,,,,,
jaguar xf,1236,-0.440217391,Negative,0,,,,,,,,2019,,,,,
jaguar xj,0,-1,Negative,jaguar xj,Little,jaguar xj [x308],2,jaguar xj,67,"$40,860,481 ",Universal Pictures,2019,0,3,3,67,2
jeep cherokee,191397,-0.200637328,Negative,jeep cherokee,A Dog's Way Home,1990 jeep cherokee,3,jeep cherokee,65,"$42,004,346 ",Sony Pictures Entertainment (SPE),2019,2,4,6,65,3
jeep compass,143933,-0.159107772,Negative,jeep compass,The Upside,2011 jeep compass,1,jeep compass,26,"$108,252,517 ",STX Entertainment,2019,0,1,1,26,1
jeep grand cherokee,242969,0.080303947,Positive,jeep grand cherokee,It Chapter Two,2014 jeep grand cherokee,3,jeep grand cherokee,10,"$211,593,228 ",Warner Bros.,2019,2,14,16,10,3
jeep patriot,27,-0.956521739,Negative,jeep patriot,John Wick: Chapter 3 - Parabellum,2011 jeep patriot,1,jeep patriot,14,"$171,015,687 ",Lionsgate,2019,0,2,2,14,1
jeep renegade,76886,-0.207867136,Negative,0,,,,,,,,2019,,,,,
jeep wrangler,228042,-0.049951673,Negative,jeep wrangler,Playing with Fire,jeep wrangler unlimited,3,jeep wrangler,63,"$44,151,387 ",Paramount Pictures,2019,1,7,8,63,3
kia cadenza,1577,-0.650099845,Negative,kia cadenza,John Wick: Chapter 3 - Parabellum,2014 kia cadenza,2,kia cadenza,14,"$171,015,687 ",Lionsgate,2019,0,1,1,14,2
kia forte,95683,-0.060918638,Negative,kia forte,The Mule,2010 kia forte koup,1,kia forte,70,"$39,084,073 ",Warner Bros.,2019,0,1,1,70,1
kia k900,392,0.107344633,Positive,0,,,,,,,,2019,,,,,
kia niro,24421,-0.134988665,Negative,0,,,,,,,,2019,,,,,
kia optima,96050,-0.054653898,Negative,kia optima,Knives Out,2011 kia optima,1,kia optima,21,"$115,711,579 ",Lionsgate,2019,0,1,1,21,1
kia rio,24509,0.066768226,Positive,kia rio,Avengers: Endgame,2003 kia rio,2,kia rio,1,"$858,373,000 ",Walt Disney Studios Motion Pictures,2019,0,4,4,1,2
kia sedona,15843,-0.116298527,Negative,kia sedona,The Art of Racing in the Rain,2006 kia sedona,1,kia sedona,89,"$26,395,642 ",Twentieth Century Fox,2019,0,2,2,89,1
kia sorento,96531,-0.104918124,Negative,kia sorento,21 Bridges,2011 kia sorento,1,kia sorento,86,"$27,747,269 ",STX Entertainment,2019,0,1,1,86,1
kia soul,97814,-0.065849163,Negative,kia soul,Ma,2014 kia soul,2,kia soul,59,"$45,896,028 ",Universal Pictures,2019,0,3,3,59,2
kia sportage,88977,0.074303032,Positive,kia sportage,Good Boys,kia sportage,3,kia sportage,34,"$83,140,306 ",Universal Pictures,2019,1,3,4,34,3
kia stinger,13884,-0.173866476,Negative,0,,,,,,,,2019,,,,,
land rover discovery / lr4,9184,-0.06685633,Negative,land rover discovery ,,,,,,,,2019,,,,,
land rover discovery sport,12337,0.025093477,Positive,land rover discovery ,,,,,,,,2019,,,,,
land rover range rover,18831,-0.010457173,Negative,land rover range rover,Fast & Furious Presents: Hobbs & Shaw,land-rover range rover series iii,3,land-rover range rover,13,"$173,956,935 ",Universal Pictures,2019,2,4,6,13,3
land rover range rover evoque,11529,0.162549158,Positive,land rover range rover,,,,,,,,2019,,,,,
land rover range rover sport,25768,0.061197595,Positive,land rover range rover sport,What Men Want,2014 land-rover range rover sport,2,land-rover range rover sport,54,"$54,611,903 ",Paramount Pictures,2019,0,2,2,54,2
land rover range rover velar,17087,0.002934789,Positive,land rover range rover velar,Parasite,2018 land-rover range rover velar,2,land-rover range rover velar,98,"$22,633,689 ",Neon,2019,0,1,1,98,2
lexus es/es350,51336,0.058867208,Positive,lexus es/es350,What Men Want,2013 lexus es,1,lexus es,54,"$54,611,903 ",Paramount Pictures,2019,0,2,2,54,1
lexus gs,3378,-0.488491823,Negative,lexus gs,The Mule,2013 lexus gs,1,lexus gs,70,"$39,084,073 ",Warner Bros.,2019,0,2,2,70,1
lexus gx/gx460,25945,-0.029149828,Negative,0,,,,,,,,2019,,,,,
lexus is,14920,-0.349238889,Negative,0,,,,,,,,2019,,,,,
lexus lc,1219,-0.38403234,Negative,0,,,,,,,,2019,,,,,
lexus lfa,3,0.5,Positive,0,,,,,,,,2019,,,,,
lexus ls,5528,-0.405655306,Negative,lexus ls,John Wick: Chapter 3 - Parabellum,2007 lexus ls,1,lexus ls,14,"$171,015,687 ",Lionsgate,2019,0,4,4,14,1
lexus lx/lx570,4718,-0.00736377,Negative,lexus lx/lx570,The Mule,2008 lexus lx 570,1,lexus lx,70,"$39,084,073 ",Warner Bros.,2019,0,2,2,70,1
lexus nx,58715,-0.054189017,Negative,lexus nx,A Madea Family Funeral,2015 lexus nx,1,lexus nx,39,"$73,257,045 ",Lionsgate,2019,0,1,1,39,1
lexus rc,4591,0.367182847,Positive,lexus rc,Men in Black: International,2019 lexus rc f,3,lexus rc,36,"$80,001,807 ",Sony Pictures Entertainment (SPE),2019,1,0,1,36,3
lexus rx,111036,-0.00537461,Negative,lexus rx,Men in Black: International,2016 lexus rx,2,lexus rx,36,"$80,001,807 ",Sony Pictures Entertainment (SPE),2019,0,7,7,36,2
lexus ux,16723,35.91611479,Positive,0,,,,,,,,2019,,,,,
lincoln continental,6587,-0.247887646,Negative,lincoln continental,The Secret Life of Pets 2,1966 lincoln continental,3,lincoln continental,16,"$157,949,395 ",Universal Pictures,2019,1,5,6,16,3
lincoln mkc,25816,-0.016196029,Negative,0,,,,,,,,2019,,,,,
lincoln mkt,3388,0.457831325,Positive,0,,,,,,,,2019,,,,,
lincoln mkx/nautilus,31610,0.106289154,Positive,0,,,,,,,,2019,,,,,
lincoln mkz,17726,-0.107092484,Negative,0,,,,,,,,2019,,,,,
lincoln navigator,18656,0.045798531,Positive,lincoln navigator,21 Bridges,2007 lincoln navigator,3,lincoln navigator,86,"$27,747,269 ",STX Entertainment,2019,1,2,3,86,3
mazda 3,50741,-0.21499737,Negative,mazda 3,Shazam!,2014 mazda 3,2,mazda 3,19,"$140,371,656 ",Warner Bros.,2019,0,4,4,19,2
mazda 6,21524,-0.304285991,Negative,mazda 6,Gemini Man,1997 mazda 626,2,mazda 6,58,"$48,546,770 ",Paramount Pictures,2019,0,3,3,58,2
mazda cx-3,16229,-0.039647316,Negative,0,,,,,,,,2019,,,,,
mazda cx-5,154543,0.026032054,Positive,mazda cx-5,Fast & Furious Presents: Hobbs & Shaw,2017 mazda cx-5,1,mazda cx-5,13,"$173,956,935 ",Universal Pictures,2019,0,1,1,13,1
mazda cx-9,26861,-0.049403688,Negative,mazda cx-9,Doctor Sleep,2013 mazda cx-9,1,mazda cx-9,78,"$31,543,097 ",Warner Bros.,2019,0,1,1,78,1
mazda mx-5 miata,7753,-0.135770817,Negative,mazda mx-5 miata,Stuber,mazda mx-5 miata,1,mazda mx-5 miata,99,"$22,370,452 ",Twentieth Century Fox,2019,0,1,1,99,1
mercedes-benz amg gt,4048,1.65442623,Positive,0,,,,,,,,2019,,,,,
